gene_name,C10,C11,C12,N10,N11,N12,N7,N8,N9,V11,V12,C7,C8,V7,V8,V9
1810010H24Rik,2.95349244987851,2.9868908833999432,2.2637548112711974,1.9959252956820308,1.658452469192315,1.324143148344023,2.0544362584108207,1.8030204238667396,1.7490610891042144,2.0317554049067788,2.030021401930502,2.336933649276572,2.0332750773468176,1.976099054417717,2.0973977429563138,1.8520573642802405
2310057M21Rik,8.076847902614837,6.661006797111458,10.854825945824729,10.91008953499438,9.09139938342857,11.09750699335356,13.220958358622964,13.708374821818463,10.355469807575016,10.808017969885803,27.077009414172714,5.37463889082616,7.863802102825609,23.603692767143563,21.55810633877681,17.960373102031586
4931429L15Rik,0.0,0.141057304646055,0.058623345065956,0.0780144301977086,0.1988197875854103,0.2319766871780286,0.1454808153474479,0.3610043259122962,0.2365722806204007,0.2273691491124199,0.0939869751805794,0.1284582104101566,0.0847507501436035,0.2758768402488991,0.1983874543558258,0.1132555789284846
6330549D23Rik,0.8882262281573674,0.7113355488580188,0.7712726101425961,0.8713889207561722,1.344981878118409,0.9522848050283272,1.171221451563021,1.1898355800085498,0.8111124215034476,0.9599193745950176,1.2982453987899982,0.7290150287224698,0.7231120320273708,1.1081090129632316,1.287344010462619,1.315091418351515
A930007A09Rik,0.5343328404795621,0.7696435183214676,0.5902553634443539,1.1221636224947673,0.7977970627260057,0.970016934455434,0.7414981584477538,1.6063233152076055,1.0311918182883029,1.190941567348247,2.555318942959933,0.4016185404322299,0.631032068680986,3.2130195428254926,1.1154963850887671,1.2000705953568267
Aar2,16.57443857021799,19.815042665002863,19.156365516288798,22.854791259977684,20.67996585249365,23.61319898346249,28.49927473729771,21.50974151535189,25.49180360520609,21.886738787546708,23.2366648218436,14.061083944826548,20.800051361185204,18.949164198443377,22.09154440417056,23.34080476203661
Aars,52.07571602751941,77.83496914667164,64.46115399819674,109.36844609000832,93.3126411489753,104.40929126252942,94.5237004152302,148.9994937956022,117.17375220163576,83.51331531129969,149.5690542513727,52.26188379654196,53.17789984445636,162.189833428809,162.25554378788365,102.15466997282408
Abhd11os,226.762147888019,135.51924163904317,132.74106418892305,124.43861135872068,113.31407283386794,144.9771774634219,140.74437517846687,47.43947786154131,100.84864003054406,174.92345461228732,51.27553377164983,149.23329189015598,175.27616820973853,36.68510784042045,32.15065227450998,98.8324120502667
Abhd16a,34.46144389295061,53.71421061773736,49.53600568218641,53.37112192723812,47.5354000493239,53.761036650933896,62.477003861641606,55.18547614098977,58.37711404445224,52.17661468421494,64.83794166698034,46.31844366493693,46.55422642521931,69.68613238591541,57.28708499704759,49.187750484724944
Abhd4,26.447527809579352,31.25407653732277,36.246769605486456,55.53121787654285,31.32554436984143,36.1110785971546,40.05905184596787,42.44848483781742,40.87088878719251,58.27591752428467,48.3210965185248,34.03967916116021,29.322548268093133,46.372561787490326,40.551923791056005,33.815006601132225
Acaca,33.236901711331065,30.934046769797455,32.63756150835024,41.14428708398167,48.75948796451041,42.46294231277528,37.05513582509588,59.57538049976681,40.2889621094458,48.54943753827687,57.23763975244976,44.35358589478157,32.402601431608566,59.90903167899072,69.24965992155796,39.40475297357591
Actr1a,114.6229933668468,106.72835305744232,116.85809221435922,183.36234498415388,130.09107755456336,144.05098065810228,163.11989240663533,151.21808000432452,147.08484361582373,169.67340729121722,159.1023796826309,128.86200523855302,111.4481223964067,164.24715141186326,141.67320391588646,131.92799229612388
Add1,98.03387230973344,188.14792032240612,188.98744033241223,225.5044440050055,211.4035464887555,241.33815161306643,278.87014081748623,251.7879183450224,263.1311026825451,203.15374377244743,246.13965429641232,157.00910802588166,211.4179741066018,252.0961313997205,261.0930162119473,221.55183699651903
