gene_name,C10,C11,C12,N10,N11,N12,N7,N8,N9,V11,V12,C7,C8,V7,V8,V9
Nub1,-0.42774326926190376,1.1918430284324808,-0.10557087012305297,4.949248914796119,1.7653390870919232,4.021319176499666,4.251558016879805,2.4252241347715833,5.609363369964514,3.162092940563142,3.345578518701866,-1.370554637914731,0.7120257488672114,4.5439126094542175,3.32240546595306,1.2347369899059424
Nucb1,-1.1162321048820116,-0.2297046507337459,1.5419195266006476,5.1152380563570965,0.2823668797746431,3.48202745560314,5.315206283417143,-0.25515507514324337,5.701871753428864,6.3469707368096255,2.5789946856165824,-0.4882100496335483,0.2922272786486649,3.3227615096335223,1.1157889489408135,2.067050123220615
Nudcd3,-1.6544136918831018,0.20669899457227708,-0.10583431378607516,8.865560775408849,10.600680097586084,8.36549544600515,6.595958571581048,23.221077336391975,5.3303466234724635,7.3852859527974575,19.579279984396845,0.8101862911778278,0.7433627199190722,22.423709007911842,23.18018793659647,10.284333736842806
Nup98,0.1373857375188867,1.3968242527616574,0.3925453155465753,1.4786227474073483,2.776095078427804,1.6536143267641337,2.561525761365149,3.5494434045226724,3.0540913596267183,0.8952912276001762,3.4232978789660278,-0.8640742365594427,-1.0626810692676727,2.9357184162304564,3.4563112482543703,0.9231295320780913
Odf2l,0.5873662352846325,1.2340696374556552,0.18630891542261388,-2.2410086852149895,0.4014334655483248,-2.100520649796113,-2.3931163521174996,-3.1743899148701686,-1.2068465983051317,-1.6740414099339083,-4.704534783554595,-1.2061623547740445,-0.8015824333888599,-4.940071736160064,-3.7060336435467742,-3.906071059866292
Or13j1,0.6531262802513286,1.0438426238807357,-0.33093429066701097,1.8159711865566632,3.542888607699749,0.6438775520647279,2.645435185099063,2.409290566969219,0.0033590440106241854,2.4172628799530997,2.5203138359014012,0.16588664875456438,-1.5319212622196179,0.11056848263701997,1.8774611398087122,1.0344959202417154
Or5m11,-0.006153987689647714,0.249636452403893,-0.2899305453050567,-1.121699783080048,-0.6530879428023433,-0.7228128394421054,-1.0018242705272475,-1.4516424442086933,-1.4740105856998702,-0.8642860147013474,-1.885883526732424,1.411119089798527,-1.364671009207715,-1.7742301018681457,-1.0706930098853082,-0.6659970076086158
Or8k3b,-0.11275923562421979,0.8616716842974683,-0.5040382824226868,3.2099559715698662,4.103504333424047,4.634886913830408,-0.10886403485456166,5.134290460151486,2.1202522504955996,6.669069810200937,5.004198584058499,-1.3391480172557628,1.0942738510052012,4.641896667213574,3.745545601029607,1.5086617016295896
Orai3,0.16899455664697266,-0.22564886562989164,0.8492383528184058,1.2459267869935113,1.597280609314304,0.6718473938155864,3.2563053081192757,4.171824914145315,1.8835874694063899,2.086544475307481,4.886422416933403,-1.5973796365601167,0.8047955927246291,6.891324065485637,3.8845570108320064,4.074707694257587
Osbpl3,-0.25372730363224455,0.18223217285919274,-1.3741109248483194,0.34480988229117365,0.44414889531142,2.817525815178034,1.4758781598518707,1.0042670326470575,3.387182283747815,2.2927655340254542,3.583830673673777,1.4189871351969554,0.026618920424414477,1.2947336677873444,2.3596790200371665,0.2803675250361503
Oxsr1,-1.165934717443472,1.24264899278971,-0.18523648235059986,3.683333131975736,1.1518136995044042,0.9856984063505071,2.475482176459861,1.4903156505606059,2.2160760890242224,3.4984555500960237,3.5057181713298933,0.7809724032211814,-0.6724501962168195,3.5616913959605774,2.5825924064240726,1.7689800778382274
P4ha1,-1.740620669410341,0.7113273653601007,0.3064264272210578,0.739906786265367,1.5870994550156936,3.343175191590257,3.6062120703892435,7.002297699935708,2.8930666532219904,0.8508032315606472,11.861884629412184,0.12788724554955533,0.5949796312796252,14.617863255946157,8.16169228202129,6.429630405395977
Pacsin2,-1.6851029912464044,0.8540260969292701,0.1604333417906096,4.058265423793123,0.17856236995225236,2.3462539904188624,2.5795337358062183,2.6167656349855766,3.6346569183764332,0.11890910816181596,4.388209123444053,0.03494943214235908,0.6356941203841684,3.7805241074896365,4.572442564310327,1.6518926782566425
Pagr1a,-0.46197490403980296,1.1924055441519585,-1.3141194388516844,-2.4727392336112732,-0.7176726748730253,-1.9125674098422254,0.4984365974557616,-2.6418403106770723,-3.2177058154059095,-1.2110691492593426,-3.2401315294321216,-0.19162845398305645,0.7753172527225773,-1.7252601092279267,-2.02766442150955,-0.5251954113756389
Pakap,-1.2590006778386111,0.2164723196561545,0.517060794624891,-0.21174644289805578,2.227849444205856,2.7107798594030723,2.038226043178731,3.335941521884004,2.087801950808055,-0.9348872808395396,5.886003350280107,-0.7278839756107454,1.253351539168311,4.429426051970925,6.776089563616744,5.3588625434063575
Pard3,-1.7601109585406878,0.28864116698473014,0.7400385561834191,2.3637854414628303,0.8192736241457349,1.495535968636366,3.5761865191064635,1.7207641466585128,3.0599783434502585,1.8265631137938712,3.3787055127262358,0.32362761660915834,0.40780361876338234,4.590530842970095,5.265290672441176,3.3631117952565077
Pcdh12,-0.3460464460540054,-0.9586921873001985,0.1107301536997225,4.536281796866955,5.99425551747992,-1.1276499019253463,4.254579068589954,3.4207142149807472,3.387962688096163,10.690336853544615,13.317785924411234,1.6543764201642273,-0.4603679405097455,9.323033858598704,6.741380552873011,10.210867229170482
Pcdhb7,-1.4129773144088311,-0.17260683635988167,1.3746672481084872,3.49565257372875,0.4809134034053013,2.647306811909437,1.964524416275099,5.358634490823079,0.7241950278330687,-0.7520035234438923,10.198002934413726,-0.07025292575143605,0.2811698284116608,17.009630351466644,11.125370971811043,6.090488549518199
Pde1a,-0.46476972785834664,-1.0488803664190647,-0.6251397549930904,3.279312930292665,0.23888032905763834,2.2564950770176306,3.8938333573931723,5.268244445855828,1.5030973923401172,0.3303370052562053,23.146078368231944,1.1233780426583866,1.0154118066121145,19.298633479792738,17.6307097412865,11.888467415271071
Pdia6,-0.6828636411915592,-0.006032030508430343,0.9104973244102166,2.3026711150873775,1.5739790888846241,0.940892828994327,0.5687195506504967,1.740298671255079,0.5866043585967757,1.3883193353767762,2.3298850839403986,-1.268406510115009,1.0468048574047844,0.693925978608426,1.590496603194266,1.663800335933682
Pdpk1,-0.8890474712878971,1.3530868593667837,0.16123002786037455,1.5558371151943267,1.6547554758661227,2.171938807595102,1.5025122521381316,2.7288511688885104,1.1943838331414276,1.5109652835932452,3.3690979189248136,-1.0733168037452452,0.44804738780598125,2.2482524140405005,3.9951447240899864,2.6253305316955142
Pdzd9,-1.0072337212432252,0.940240554030139,-0.0907577915009276,-2.0435693286285392,-1.561842841298469,-2.7316643119197166,-2.4493963672377927,-2.9151732491129487,-2.7805544616938116,-0.8387327474886035,-4.2132136394922854,-0.9411118421676031,1.098862800881619,-3.1998298319752587,-4.3253200668294625,-0.6470219573607726
Pex19,-1.4869332702751106,-0.4849859629879749,0.6032331536436676,21.84342383149616,2.0448688536055446,9.914296902719304,3.8294763337695557,21.495010099283515,8.557935664539603,11.410908254899196,27.16590316735653,1.0402061002182856,0.32847997940113827,30.565376594450413,25.506729241417826,8.074349290520463
Pgm2,1.7763264070898754,-0.2723782321760526,-0.4534784184889866,-0.8778011616269868,-1.3810023844022687,-0.9169952332718964,-1.032150480280618,-1.6569537509153438,-0.8051976016498456,-0.9881927374444915,-1.607544922982206,-0.6061316132977209,-0.44433814312711556,-2.0662394514472844,-2.1198321320138485,-1.6035342199660179
Pgpep1,-0.284829010375896,1.042864702899636,-0.2348157167068126,2.346522596611847,0.7195020220082918,1.8673696988898263,2.3756977609846652,1.930328538778651,1.2309790024603557,1.4961497030635063,1.5216848374723446,-1.410367502341965,0.8871475265250391,2.231391323434201,2.138614799966016,1.1167830020520473
Phb,-1.4049955302801027,0.5804387588470555,0.34736499587627717,3.502053956783208,0.17594797924632735,1.9301548146827765,0.601908443148131,2.5151398384621673,1.3181163430237202,0.8358352846968486,2.781414387632984,-0.6142112332728471,1.0914030088296187,2.44942828550954,2.1380457936611017,1.8669579950612527
Phc2,1.6678347531725979,-0.6171939619229905,-0.2529668581325,2.8075474498661737,3.4674840362611117,1.3137670432488469,3.5524338671948987,0.8273234168049135,2.2360133244857106,0.8513910412352701,1.9280961355383355,-0.8759453223724167,0.0782713892553105,2.790664808384509,3.2043135156112417,1.8488571609309785
Phf13,-0.3969549481798389,0.00854025133450225,1.3734732610003488,3.357706623959247,0.5615067980609716,2.035545483335962,1.4867004285386622,1.6896547027078648,1.4950838156966486,0.2455248301902052,3.8271614610980143,-1.350070781694926,0.3650122175399119,3.510216785494658,2.0987193427066533,3.5528865715071114
Pif1,-0.7655851633885854,1.1839217430853868,0.9330616435630674,-1.5472873462328243,-0.2828524782160645,-1.5174046055052066,-1.0138050989260607,-0.7175859571603419,-1.432045316436301,-2.0946682431866805,-1.8481312169070925,-0.33771534408676146,-1.0136828791731072,-3.187989975590196,-2.3716751201479402,-1.4851868979023701
Pigq,-1.5465102669719306,1.2458417442577385,0.0638866538794241,3.5731924125747736,1.4541585675067539,1.3776247954002245,3.0197019648649626,2.4140261634421,2.0361697813323953,1.6874074520569102,1.7180002643019072,0.2280951074621947,0.008686761372575257,2.567065567562777,1.1544293998051312,2.1372907815291833
Plbd2,-1.4131522882344523,0.7661609679626307,0.9691966664626531,0.36900447104100004,0.47509399661464197,0.7045496870208676,2.790172752124017,3.161625233681935,2.5867111874358337,0.5243209096620751,3.873856491879982,-0.6219430253807814,0.2997376791899512,4.580183405388393,3.078176802165063,2.3931512886553303
Plek2,-1.4955569820486294,1.1602473972837373,-0.36895340902066104,-0.8022250753756405,-2.571368377286476,-2.1851765599254875,-2.1751377992790655,-4.773193584268969,-0.996773032208819,-1.1018304728909223,-5.409563718934351,0.4806139671096309,0.22364902667591635,-6.711977884578464,-7.7947934807160735,-4.586882697545878
Plod1,0.43834162653403286,0.08229527907713136,0.9144985741188151,3.3614887189487956,2.0086583069642905,6.316126748771313,7.127185034954612,17.43843362792374,4.560752457595378,2.3357945247062744,25.02132731429126,0.266040297117704,-1.701175776847676,27.21866023326608,38.80449812481371,7.722910556875768
